id,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories,female,male,wep,activity_category
2640,male,24,193,99,20,89,40.2,71,False,True,80,5
2641,male,28,173,73,20,104,40.2,109,False,True,100,7
2642,female,54,162,61,3,85,38.6,13,True,False,12,5
2643,female,38,165,66,9,93,39.5,43,True,False,45,5
2644,female,78,157,56,4,79,38.7,17,True,False,16,0
2645,male,58,183,86,13,91,39.8,68,False,True,65,5
2646,female,31,169,67,29,98,41.0,152,True,False,145,5
2647,male,54,202,108,18,97,40.2,115,False,True,90,5
2648,female,46,165,67,15,93,39.8,74,True,False,75,5
2649,female,37,166,61,25,103,40.7,149,True,False,125,7
2650,female,50,172,71,15,84,40.3,60,True,False,60,5
2651,female,67,145,52,14,97,39.9,83,True,False,70,5
2652,male,24,171,75,17,101,40.2,82,False,True,85,7
2653,female,35,152,51,29,119,40.9,225,True,False,174,7
2654,female,21,163,61,11,93,39.7,51,True,False,55,5
2655,female,37,167,61,10,89,39.9,45,True,False,40,5
2656,female,60,142,52,3,82,38.5,13,True,False,12,5
2657,female,22,149,50,8,97,39.1,42,True,False,40,5
2658,female,49,161,57,10,89,40.2,47,True,False,40,5
2659,female,55,162,57,28,122,40.9,234,True,False,168,10
2660,female,29,175,72,20,100,40.5,107,True,False,100,7
2661,female,32,159,59,23,108,40.6,148,True,False,115,7
2662,female,27,166,66,28,109,40.7,178,True,False,140,7
2663,male,66,189,91,5,81,39.1,21,False,True,20,5
2664,female,79,149,54,13,93,40.1,74,True,False,65,5
2665,male,62,192,89,5,85,39.1,23,False,True,20,5
2666,male,21,180,77,14,92,40.2,47,False,True,70,5
2667,male,34,175,72,22,105,40.7,129,False,True,110,7
2668,male,63,178,76,6,87,39.1,28,False,True,24,5
2669,male,23,191,82,4,76,38.9,5,False,True,16,0
2670,female,27,171,63,24,107,40.7,148,True,False,120,7
2671,female,31,178,76,14,98,40.3,71,True,False,70,5
2672,male,42,183,83,2,92,38.3,9,False,True,10,5
2673,female,51,152,56,4,86,38.5,18,True,False,16,5
2674,male,21,187,83,19,101,40.5,92,False,True,95,7
2675,female,21,161,60,3,85,38.6,11,True,False,12,5
2676,female,60,174,68,18,97,40.1,101,True,False,90,5
2677,male,27,201,104,10,90,39.6,40,False,True,50,5
2678,male,71,174,78,15,105,40.0,117,False,True,75,7
2679,female,21,159,62,21,95,40.4,101,True,False,105,5
2680,female,71,172,69,21,108,40.3,146,True,False,105,7
2681,male,20,186,86,16,90,40.3,52,False,True,80,5
2682,female,79,164,64,18,98,40.2,110,True,False,90,5
2683,female,63,162,61,27,102,41.0,170,True,False,135,7
2684,male,38,177,79,21,99,40.6,111,False,True,105,5
2685,female,33,155,52,7,82,39.2,26,True,False,28,5
2686,male,79,176,83,2,89,38.3,12,False,True,8,5
2687,male,34,190,88,12,97,40.2,60,False,True,60,5
2688,female,41,170,72,17,92,40.2,80,True,False,85,5
2689,male,46,173,72,19,103,40.4,117,False,True,95,7
2690,male,28,177,78,22,110,40.8,142,False,True,132,7
2691,female,76,144,47,4,88,38.9,21,True,False,16,5
2692,female,22,160,63,7,89,39.4,29,True,False,28,5
2693,female,51,175,68,4,89,38.9,18,True,False,16,5
2694,male,51,172,82,23,103,40.5,152,False,True,115,7
2695,male,42,179,84,27,108,41.0,188,False,True,135,7
2696,female,54,180,78,10,94,39.8,51,True,False,50,5
2697,female,67,175,74,25,103,41.0,158,True,False,125,7
2698,female,51,149,49,8,84,39.6,35,True,False,32,5
2699,male,40,180,84,11,90,40.0,46,False,True,55,5
2700,male,72,186,94,9,88,39.9,50,False,True,36,5
2701,male,34,177,78,29,115,40.7,217,False,True,174,7
2702,male,33,172,78,24,107,40.6,150,False,True,120,7
2703,female,56,159,61,20,101,40.8,121,True,False,100,7
2704,female,72,165,66,3,85,39.1,14,True,False,12,5
2705,female,28,162,65,17,96,40.2,85,True,False,85,5
2706,male,59,181,85,21,97,40.7,129,False,True,105,5
2707,female,32,142,47,28,115,40.7,205,True,False,168,7
2708,female,61,162,67,10,88,39.8,47,True,False,40,5
2709,female,79,160,60,28,108,40.9,203,True,False,140,7
2710,male,24,188,91,23,101,40.8,119,False,True,115,7
2711,male,20,179,75,17,109,40.3,99,False,True,85,7
2712,female,27,179,72,28,105,40.9,163,True,False,140,7
2713,female,29,140,40,16,101,40.0,94,True,False,80,7
2714,female,30,156,54,5,81,39.0,18,True,False,20,5
2715,female,61,155,58,26,115,40.6,200,True,False,156,7
2716,male,59,181,89,17,86,40.2,78,False,True,68,5
2717,male,23,179,81,26,112,40.6,171,False,True,156,7
2718,female,31,162,57,8,86,39.6,33,True,False,32,5
2719,male,20,173,75,9,93,39.9,31,False,True,45,5
2720,male,48,183,81,21,94,40.6,106,False,True,105,5
2721,female,29,160,60,26,100,40.7,143,True,False,130,7
2722,male,24,168,69,10,103,40.0,50,False,True,50,7
2723,female,29,169,63,13,91,40.0,58,True,False,65,5
2724,male,45,182,89,19,99,40.8,111,False,True,95,5
2725,male,33,169,71,24,110,40.7,157,False,True,144,7
2726,male,28,186,78,19,91,40.2,68,False,True,95,5
2727,male,24,177,79,28,104,40.7,151,False,True,140,7
2728,male,22,174,71,22,115,41.2,149,False,True,132,7
2729,male,64,188,92,17,102,40.4,124,False,True,85,7
2730,female,20,175,69,22,98,40.5,110,True,False,110,5
2731,male,58,191,91,10,91,39.6,53,False,True,50,5
2732,male,55,178,76,10,93,39.6,51,False,True,50,5
2733,female,33,142,44,19,105,40.7,120,True,False,95,7
2734,female,60,155,56,25,110,40.8,179,True,False,150,7
2735,female,43,164,67,15,95,40.1,77,True,False,75,5
2736,male,31,178,77,21,97,40.3,97,False,True,105,5
2737,male,70,189,90,14,95,40.1,91,False,True,70,5
2738,male,54,175,82,10,83,39.6,37,False,True,40,5
2739,male,47,182,89,30,113,41.1,242,False,True,180,7
2740,male,59,191,91,2,85,38.0,9,False,True,8,5
2741,male,63,186,91,6,80,39.0,23,False,True,24,5
2742,female,29,137,47,12,86,40.1,50,True,False,48,5
2743,female,39,173,69,3,92,38.6,14,True,False,15,5
2744,female,23,161,60,22,111,40.7,145,True,False,132,7
2745,male,62,189,98,3,89,38.3,16,False,True,12,5
2746,male,53,165,71,20,96,40.9,108,False,True,100,5
2747,male,28,181,82,16,103,40.3,88,False,True,80,7
2748,female,67,160,57,10,84,40.0,45,True,False,40,5
2749,male,65,176,83,26,109,41.0,213,False,True,130,7
2750,female,60,160,61,27,109,40.5,189,True,False,135,7
2751,female,72,171,75,3,95,38.3,17,True,False,15,5
2752,female,28,168,70,28,104,40.6,162,True,False,140,7
2753,male,35,182,85,22,104,40.5,133,False,True,110,7
2754,female,77,166,68,19,101,40.1,121,True,False,95,7
2755,female,40,153,52,29,102,40.9,175,True,False,145,7
2756,female,42,165,60,7,81,39.3,26,True,False,28,5
2757,female,25,159,59,8,92,40.0,37,True,False,40,5
2758,male,21,195,92,19,100,40.5,93,False,True,95,7
2759,female,30,152,51,24,101,40.7,138,True,False,120,7
2760,female,75,164,61,17,93,40.3,94,True,False,85,5
2761,female,28,164,66,3,87,38.9,12,True,False,12,5
2762,female,79,191,87,18,98,40.1,104,True,False,90,5
2763,female,54,185,78,13,93,40.0,64,True,False,65,5
2764,female,37,161,57,10,86,39.8,42,True,False,40,5
2765,female,64,172,70,24,104,40.5,154,True,False,120,7
2766,female,20,163,66,1,86,37.8,4,True,False,4,5
2767,female,54,145,46,5,82,39.0,21,True,False,20,5
2768,female,28,177,70,14,93,40.0,64,True,False,70,5
2769,male,40,209,116,4,86,39.1,17,False,True,16,5
2770,male,52,174,78,1,83,37.5,4,False,True,4,5
2771,female,23,145,48,8,90,39.7,36,True,False,40,5
2772,female,20,170,63,10,91,40.0,43,True,False,50,5
2773,female,44,160,64,23,105,41.0,144,True,False,115,7
2774,female,30,148,53,18,89,40.5,80,True,False,72,5
2775,male,77,167,72,8,83,39.7,37,False,True,32,5
2776,female,52,165,65,7,93,39.0,36,True,False,35,5
2777,female,36,169,65,14,92,39.7,66,True,False,70,5
2778,female,33,161,60,8,95,39.5,40,True,False,40,5
2779,male,42,171,75,28,111,41.0,202,False,True,168,7
2780,male,24,171,76,16,95,40.2,63,False,True,80,5
2781,female,26,176,76,19,97,40.4,93,True,False,95,5
2782,female,45,167,62,30,118,40.9,230,True,False,180,7
2783,female,50,152,48,13,87,39.9,60,True,False,52,5
2784,male,24,187,92,7,94,39.8,29,False,True,35,5
2785,male,34,190,93,4,84,39.1,13,False,True,16,5
2786,male,54,186,90,7,84,39.4,28,False,True,28,5
2787,female,26,164,57,27,107,40.8,168,True,False,135,7
2788,male,49,181,88,22,100,40.8,136,False,True,110,7
2789,male,52,193,94,24,103,40.8,166,False,True,120,7
2790,female,71,155,56,10,90,39.8,52,True,False,50,5
2791,female,39,166,65,18,99,40.7,99,True,False,90,5
2792,male,31,184,89,20,98,40.6,101,False,True,100,5
2793,female,75,156,57,27,114,41.0,212,True,False,162,7
2794,male,72,197,102,25,106,40.9,212,False,True,125,7
2795,male,24,182,86,13,91,40.0,46,False,True,65,5
2796,male,23,182,89,8,79,39.3,14,False,True,32,0
2797,female,32,146,51,13,86,39.9,54,True,False,52,5
2798,female,20,172,69,24,98,40.9,120,True,False,120,5
2799,female,28,154,58,30,113,40.6,207,True,False,180,7
2800,male,23,198,96,13,90,40.1,47,False,True,65,5
2801,male,27,180,86,24,107,40.7,147,False,True,120,7
2802,male,27,195,90,5,82,39.1,12,False,True,20,5
2803,male,23,188,91,1,88,37.6,3,False,True,4,5
2804,male,74,176,81,12,93,40.2,74,False,True,60,5
2805,male,33,180,85,14,94,39.8,62,False,True,70,5
2806,male,63,180,88,24,114,40.7,215,False,True,144,7
2807,male,50,182,88,29,111,40.5,229,False,True,174,7
2808,male,20,177,78,15,99,40.4,66,False,True,75,5
2809,female,22,175,64,29,108,40.5,179,True,False,145,7
2810,male,64,174,81,3,83,38.6,13,False,True,12,5
2811,female,28,167,67,2,91,38.0,9,True,False,10,5
2812,female,29,157,57,28,101,40.8,158,True,False,140,7
2813,female,39,149,56,8,85,39.5,33,True,False,32,5
2814,female,51,168,62,13,95,40.0,69,True,False,65,5
2815,male,25,210,111,22,104,40.6,135,False,True,110,7
2816,male,50,191,96,20,90,40.6,98,False,True,100,5
2817,female,63,147,54,29,117,40.4,232,True,False,174,7
2818,female,20,168,63,29,109,40.7,182,True,False,145,7
2819,female,21,158,61,12,96,40.1,59,True,False,60,5
2820,female,42,182,84,6,86,39.3,23,True,False,24,5
2821,female,44,161,55,11,90,39.8,52,True,False,55,5
2822,female,76,157,58,23,100,40.7,146,True,False,115,7
2823,male,27,182,79,29,103,41.1,156,False,True,145,7
2824,male,70,177,86,21,108,40.7,175,False,True,105,7
2825,male,27,189,95,14,95,40.4,63,False,True,70,5
2826,male,34,170,72,10,91,40.0,37,False,True,50,5
2827,female,76,155,59,6,73,39.2,21,True,False,24,0
2828,male,20,192,95,15,95,40.1,63,False,True,75,5
2829,male,31,195,100,9,91,39.7,38,False,True,45,5
2830,male,36,175,76,22,99,40.7,113,False,True,110,5
2831,male,79,176,82,30,109,40.8,265,False,True,150,7
2832,female,59,156,57,21,102,40.6,132,True,False,105,7
2833,female,28,176,72,27,112,40.7,178,True,False,162,7
2834,female,39,159,59,6,87,39.0,26,True,False,24,5
2835,female,50,176,70,6,91,39.3,29,True,False,30,5
2836,male,28,185,89,3,84,38.7,8,False,True,12,5
2837,female,20,175,73,25,99,40.5,126,True,False,125,5
2838,female,35,164,61,16,90,40.1,72,True,False,80,5
2839,female,24,175,67,24,105,40.6,140,True,False,120,7
2840,female,73,163,62,19,105,40.5,129,True,False,95,7
2841,female,28,160,61,15,95,40.2,74,True,False,75,5
2842,female,39,163,59,5,82,39.1,19,True,False,20,5
2843,female,67,169,66,28,108,40.5,195,True,False,140,7
2844,male,38,189,90,22,109,40.7,155,False,True,110,7
2845,male,53,193,94,23,101,40.8,153,False,True,115,7
2846,male,76,197,102,20,98,40.5,150,False,True,100,5
2847,female,21,161,62,14,95,40.4,67,True,False,70,5
2848,male,45,184,83,13,99,40.0,74,False,True,65,5
2849,male,24,198,100,15,88,39.8,51,False,True,60,5
2850,female,50,173,65,16,98,40.4,89,True,False,80,5
2851,male,22,184,88,24,104,40.2,131,False,True,120,7
2852,male,23,189,85,21,103,40.6,111,False,True,105,7
2853,female,42,158,57,13,84,40.0,53,True,False,52,5
2854,male,48,182,84,17,96,40.3,92,False,True,85,5
2855,female,52,161,60,30,109,40.8,206,True,False,150,7
2856,female,21,155,58,24,106,40.7,145,True,False,120,7
2857,female,20,147,48,12,88,39.6,51,True,False,48,5
2858,male,30,194,96,9,91,39.6,37,False,True,45,5
2859,male,64,184,88,27,109,41.1,223,False,True,135,7
2860,male,44,191,92,11,97,39.7,61,False,True,55,5
2861,female,26,144,44,15,88,40.2,66,True,False,60,5
2862,female,33,158,59,20,96,40.5,103,True,False,100,5
2863,male,41,195,101,19,113,40.8,153,False,True,114,7
2864,female,32,154,54,16,94,40.5,80,True,False,80,5
2865,male,21,197,89,9,83,39.8,21,False,True,36,5
2866,female,57,158,58,12,93,40.2,63,True,False,60,5
2867,male,42,197,100,14,95,40.3,75,False,True,70,5
2868,male,78,184,86,26,107,40.6,223,False,True,130,7
2869,male,64,186,84,28,100,40.6,191,False,True,140,7
2870,female,39,179,74,16,98,40.4,84,True,False,80,5
2871,male,79,195,105,20,98,40.7,154,False,True,100,5
2872,female,46,162,58,24,106,40.4,155,True,False,120,7
2873,male,41,194,96,22,105,40.6,148,False,True,110,7
2874,female,31,168,68,27,103,40.8,155,True,False,135,7
2875,male,55,170,80,2,79,38.2,6,False,True,8,0
2876,female,20,163,56,25,107,40.6,154,True,False,125,7
2877,male,59,187,90,1,81,37.4,4,False,True,4,5
2878,male,66,189,88,8,85,39.8,38,False,True,32,5
2879,male,46,171,72,18,92,40.3,81,False,True,90,5
2880,female,50,168,67,5,81,39.2,19,True,False,20,5
2881,male,33,167,69,15,87,40.5,45,False,True,60,5
2882,male,27,175,80,27,101,40.9,137,False,True,135,7
2883,male,45,171,73,19,105,40.2,122,False,True,95,7
2884,female,46,167,62,28,102,40.5,168,True,False,140,7
2885,female,25,155,56,16,95,40.9,79,True,False,80,5
2886,female,23,173,69,24,105,40.8,139,True,False,120,7
2887,female,60,193,84,14,93,40.1,70,True,False,70,5
2888,male,62,200,105,5,91,38.8,29,False,True,25,5
2889,female,32,173,69,7,88,39.4,29,True,False,28,5
2890,female,42,168,68,17,91,40.4,79,True,False,85,5
2891,female,20,177,69,5,88,38.8,20,True,False,20,5
2892,female,37,167,62,3,78,38.8,10,True,False,12,0
2893,male,48,191,88,8,84,39.6,30,False,True,32,5
2894,female,71,163,65,11,90,40.0,56,True,False,55,5
2895,male,32,178,78,20,102,40.3,109,False,True,100,7
2896,male,33,188,91,29,113,40.8,215,False,True,174,7
2897,female,43,152,56,25,105,40.6,158,True,False,125,7
2898,male,22,196,97,19,100,40.4,96,False,True,95,7
2899,male,36,196,103,10,99,39.7,57,False,True,50,5
2900,male,24,190,85,4,90,38.9,14,False,True,20,5
2901,male,39,188,89,25,108,40.5,173,False,True,125,7
2902,male,35,194,96,16,100,40.0,91,False,True,80,7
2903,female,30,176,71,4,82,38.6,14,True,False,16,5
2904,male,49,208,102,26,106,40.7,192,False,True,130,7
2905,male,32,193,98,28,112,40.6,207,False,True,168,7
2906,female,54,161,64,21,95,40.7,112,True,False,105,5
2907,female,21,153,57,11,92,39.8,50,True,False,55,5
2908,female,38,150,55,4,87,39.1,17,True,False,16,5
2909,male,20,193,91,7,84,39.4,17,False,True,28,5
2910,male,46,196,92,19,98,40.4,110,False,True,95,5
2911,female,30,168,69,2,85,37.8,8,True,False,8,5
2912,female,49,168,63,22,96,40.7,119,True,False,110,5
2913,male,65,176,82,15,97,40.1,95,False,True,75,5
2914,male,28,186,83,26,106,41.0,155,False,True,130,7
2915,female,37,176,73,3,82,38.8,11,True,False,12,5
2916,male,23,177,84,28,117,40.9,207,False,True,168,7
2917,male,36,163,69,24,102,40.8,131,False,True,120,7
2918,female,20,163,61,6,83,39.6,21,True,False,24,5
2919,female,32,162,66,4,85,39.1,15,True,False,16,5
2920,female,68,170,69,23,100,40.5,140,True,False,115,7
2921,male,45,179,78,11,98,39.9,60,False,True,55,5
2922,female,39,156,62,28,104,40.8,170,True,False,140,7
2923,male,59,189,96,2,84,38.5,9,False,True,8,5
2924,male,27,175,74,13,102,40.1,66,False,True,65,7
2925,female,59,167,69,23,106,41.1,151,True,False,115,7
2926,female,52,181,76,19,98,40.2,104,True,False,95,5
2927,female,54,149,55,25,109,40.4,174,True,False,125,7
2928,male,32,184,85,5,89,39.1,18,False,True,20,5
2929,male,46,187,89,13,101,40.3,81,False,True,65,7
2930,female,25,153,58,20,102,40.4,113,True,False,100,7
2931,male,36,176,75,20,103,40.3,114,False,True,100,7
2932,female,21,177,73,17,96,40.4,81,True,False,85,5
2933,female,60,141,46,6,86,39.5,28,True,False,24,5
2934,male,54,167,66,2,84,38.1,7,False,True,8,5
2935,male,42,185,87,30,110,40.7,220,False,True,180,7
2936,female,21,182,79,27,110,40.7,167,True,False,162,7
2937,female,34,159,52,29,102,40.8,171,True,False,145,7
2938,male,72,188,91,12,83,40.2,57,False,True,48,5
2939,female,66,160,58,18,96,40.1,104,True,False,90,5
2940,male,21,191,95,25,110,40.8,162,False,True,150,7
2941,male,39,174,78,13,102,40.2,75,False,True,65,7
2942,female,77,153,54,22,102,40.7,146,True,False,110,7
2943,male,53,189,94,11,88,40.0,52,False,True,44,5
2944,female,57,175,70,18,94,40.3,94,True,False,90,5
2945,female,74,164,64,13,98,40.1,78,True,False,65,5
2946,male,50,172,73,13,98,40.1,73,False,True,65,5
2947,female,65,163,65,4,84,39.3,17,True,False,16,5
2948,male,45,194,97,6,91,39.6,29,False,True,30,5
2949,female,30,141,52,24,110,40.7,161,True,False,144,7
2950,male,45,183,87,17,99,40.0,99,False,True,85,5
2951,female,61,154,55,14,95,40.2,78,True,False,70,5
2952,male,24,174,76,21,98,40.6,93,False,True,105,5
2953,female,37,166,60,23,101,40.8,132,True,False,115,7
2954,male,21,183,77,13,92,40.2,44,False,True,65,5
2955,female,25,159,57,15,99,40.2,80,True,False,75,5
2956,male,30,190,85,3,90,38.7,11,False,True,15,5
2957,male,49,202,102,20,103,40.4,139,False,True,100,7
2958,male,21,175,77,26,102,41.0,127,False,True,130,7
2959,female,33,159,60,25,104,40.8,150,True,False,125,7
2960,female,43,158,63,12,93,40.0,60,True,False,60,5
2961,female,35,174,67,25,105,40.6,151,True,False,125,7
2962,male,38,193,91,21,102,40.6,126,False,True,105,7
2963,female,29,150,60,20,98,40.7,106,True,False,100,5
2964,male,43,180,80,2,74,38.7,4,False,True,8,0
2965,female,33,167,65,18,98,40.6,95,True,False,90,5
2966,male,26,189,87,26,104,40.7,147,False,True,130,7
2967,male,38,182,77,21,102,40.5,120,False,True,105,7
2968,male,76,170,77,22,113,40.5,202,False,True,132,7
2969,male,27,203,109,8,88,39.8,30,False,True,32,5
2970,female,64,157,63,17,105,40.1,112,True,False,85,7
2971,female,22,162,64,2,78,38.6,6,True,False,8,0
2972,male,34,195,90,20,100,40.6,110,False,True,100,7
2973,male,40,206,101,29,109,41.0,214,False,True,145,7
2974,male,20,176,78,16,95,40.1,61,False,True,80,5
2975,male,49,192,96,5,93,39.1,26,False,True,25,5
2976,male,58,172,77,6,80,39.3,20,False,True,24,5
2977,male,37,179,89,6,92,39.2,26,False,True,30,5
2978,male,41,186,87,14,100,40.3,81,False,True,70,7
2979,female,22,173,73,12,95,40.3,56,True,False,60,5
2980,male,63,174,76,25,112,40.7,210,False,True,150,7
2981,female,20,171,66,25,104,40.4,142,True,False,125,7
2982,male,26,198,100,26,106,40.9,162,False,True,130,7
2983,female,35,168,63,24,108,41.0,154,True,False,120,7
2984,male,59,194,93,28,105,40.7,210,False,True,140,7
2985,female,60,141,46,25,101,40.5,159,True,False,125,7
2986,female,26,144,52,11,96,39.8,56,True,False,55,5
2987,female,30,176,73,9,80,39.6,29,True,False,36,5
2988,female,25,171,68,15,93,40.3,69,True,False,75,5
2989,female,26,172,66,15,90,39.9,64,True,False,75,5
2990,male,24,180,83,10,89,40.0,32,False,True,40,5
2991,female,60,161,64,21,100,40.3,126,True,False,105,7
2992,male,40,199,105,20,105,40.8,137,False,True,100,7
2993,male,30,193,95,26,115,40.9,199,False,True,156,7
2994,female,30,159,53,16,101,40.5,92,True,False,80,7
2995,male,25,196,101,14,94,40.2,61,False,True,70,5
2996,male,59,180,81,30,109,40.9,236,False,True,150,7
2997,female,23,156,56,18,93,40.6,85,True,False,90,5
2998,female,20,171,63,5,87,39.0,20,True,False,20,5
2999,male,28,184,88,1,86,37.7,3,False,True,4,5
3000,male,74,197,105,12,88,39.7,71,False,True,48,5
3001,female,21,174,65,20,110,40.7,127,True,False,120,7
3002,male,74,185,89,7,86,39.4,37,False,True,28,5
3003,female,75,165,68,17,97,40.7,100,True,False,85,5
3004,male,20,171,77,3,86,38.6,7,False,True,12,5
3005,female,20,148,53,2,88,38.3,8,True,False,8,5
3006,female,32,174,70,24,100,40.6,130,True,False,120,7
3007,female,53,158,60,14,87,40.2,64,True,False,56,5
3008,male,24,190,83,2,73,38.2,2,False,True,8,0
3009,female,42,164,57,20,99,40.7,113,True,False,100,5
3010,female,45,174,77,15,97,40.4,78,True,False,75,5
3011,female,22,145,50,3,89,38.7,13,True,False,12,5
3012,female,35,172,65,19,97,40.7,99,True,False,95,5
3013,female,49,181,71,12,88,40.1,53,True,False,48,5
3014,male,27,191,87,11,90,40.0,39,False,True,55,5
3015,male,20,166,68,8,83,39.9,14,False,True,32,5
3016,female,23,181,74,9,91,39.6,38,True,False,45,5
3017,female,36,157,54,26,105,40.6,162,True,False,130,7
3018,female,71,156,56,15,98,40.2,91,True,False,75,5
3019,female,24,161,58,18,96,40.5,90,True,False,90,5
3020,male,63,191,94,21,102,40.4,153,False,True,105,7
3021,female,22,147,55,7,87,39.6,28,True,False,28,5
3022,male,40,187,88,14,87,40.0,53,False,True,56,5
3023,female,29,161,62,8,94,39.4,39,True,False,40,5
3024,male,53,187,90,14,87,40.2,62,False,True,56,5
